number,value,datetime_start,datetime_complete,duration,params_half_life_days,params_l2_lambda,params_threshold,state,r2
47,-0.054704770458975815,2026-06-09 16:39:44.460816,2026-06-09 16:39:44.486971,0 days 00:00:00.026155,149.9596081398285,4.790837063454163,20,COMPLETE,0.054704770458975815
48,-0.05575224125342437,2026-06-09 16:39:44.487022,2026-06-09 16:39:44.514388,0 days 00:00:00.027366,182.2159386312512,8.389339549092249,17,COMPLETE,0.05575224125342437
49,-0.05435989512745021,2026-06-09 16:39:44.514439,2026-06-09 16:39:44.540354,0 days 00:00:00.025915,260.49513675314915,6.0132995548464,5,COMPLETE,0.05435989512745021
50,-0.05402407387252961,2026-06-09 16:39:44.540399,2026-06-09 16:39:44.566153,0 days 00:00:00.025754,411.646200622222,8.284580090912,15,COMPLETE,0.05402407387252961
51,-0.05571266648619444,2026-06-09 16:39:44.566198,2026-06-09 16:39:44.591606,0 days 00:00:00.025408,181.59190378071412,8.083469159625801,17,COMPLETE,0.05571266648619444
52,-0.0558793550632537,2026-06-09 16:39:44.591650,2026-06-09 16:39:44.616722,0 days 00:00:00.025072,134.45693051655905,8.329890970178484,13,COMPLETE,0.0558793550632537
53,-0.05545768264172635,2026-06-09 16:39:44.616765,2026-06-09 16:39:44.642052,0 days 00:00:00.025287,138.29633862261625,6.232377895319486,13,COMPLETE,0.05545768264172635
54,-0.054898533735461386,2026-06-09 16:39:44.642094,2026-06-09 16:39:44.667200,0 days 00:00:00.025106,87.65767269328931,8.6784769335912,12,COMPLETE,0.054898533735461386
55,-0.04948135776235374,2026-06-09 16:39:44.667242,2026-06-09 16:39:44.692635,0 days 00:00:00.025393,929.6014084606538,3.811112073984883,15,COMPLETE,0.04948135776235374
56,-0.05505083234422781,2026-06-09 16:39:44.692678,2026-06-09 16:39:44.717751,0 days 00:00:00.025073,135.80153764990985,5.303740630265925,14,COMPLETE,0.05505083234422781
57,-0.04599068865693101,2026-06-09 16:39:44.717794,2026-06-09 16:39:44.742852,0 days 00:00:00.025058,93.08584117038495,0.7975730001042811,16,COMPLETE,0.04599068865693101
58,-0.05562138888026902,2026-06-09 16:39:44.742896,2026-06-09 16:39:44.768070,0 days 00:00:00.025174,204.2581701215265,8.643036120161591,12,COMPLETE,0.05562138888026902
59,-0.05538444958716782,2026-06-09 16:39:44.768114,2026-06-09 16:39:44.793254,0 days 00:00:00.025140,157.41988676572723,6.198232074322385,15,COMPLETE,0.05538444958716782
60,-0.05309916144631477,2026-06-09 16:39:44.793297,2026-06-09 16:39:44.818399,0 days 00:00:00.025102,123.14472440971983,3.094612239511904,11,COMPLETE,0.05309916144631477
61,-0.05581205792866406,2026-06-09 16:39:44.818443,2026-06-09 16:39:44.844164,0 days 00:00:00.025721,183.90234208604065,9.107318277073398,17,COMPLETE,0.05581205792866406
