tau,bt_mean,bt_se,null_mean,null_se,rolling_mean,rolling_se
29.999999999999996,1.1336189932393126,0.029162990762782948,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
36.458191668546604,1.132614448126375,0.0287096577717198,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
44.3066579913494,1.131341905653128,0.028265815678804995,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
53.84468764137862,1.129830017717645,0.027878174376803882,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
65.43599807874686,1.128191175667331,0.02755616185393407,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
79.52260533258669,1.1265636511672419,0.027296525400914155,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
96.64167957325446,1.1250674619629148,0.027108434554561623,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
117.4460292350659,1.123749176855045,0.026998391179889544,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
142.72899481872537,1.122634608999377,0.02696116616436636,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
173.4547016586695,1.1217304041516118,0.026968783373749545,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
210.7948252960783,1.121036405259529,0.02697323183500323,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
256.173271446074,1.1205482512054261,0.026950495044983595,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
311.32047435798614,1.1202410846813313,0.026892787201136168,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
378.339384149544,1.1200662272418842,0.026805215417543465,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
459.7856594361316,1.12000273215927,0.026698380600121537,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
558.7651232723866,1.1200099732942472,0.026585790338112595,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
679.0521987321248,1.1200749699561086,0.026473391053800675,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
825.2338404774604,1.1201624455495813,0.026365320718302446,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
1002.8844509166032,1.1202662038133655,0.026268480005226642,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
1218.7784510974202,1.1203757874242788,0.02617930093744592,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
1481.148612386805,1.1204833067903208,0.026100461687528758,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
1799.9999999999998,1.1205784872395008,0.02603607580430884,1.1752789605336733,0.018175302380800534,1.2097209302211194,0.02785565146844778
