fold,date,tier,p_home,actual_home,predicted_home,correct,brier,format
4,2025-04-19,COA,0.6181504534669106,1.0,1,1,0.14580907618752603,3
4,2025-04-19,COA,0.552567926774159,1.0,1,1,0.20019546015117434,3
4,2025-04-20,COA,0.4618338107406847,1.0,0,0,0.28962284726189313,3
4,2025-04-20,COA,0.5126664751475905,0.0,1,0,0.262826914740255,3
4,2025-04-20,COA,0.6892021480778459,1.0,1,1,0.09659530475942525,3
4,2025-04-20,COA,0.6472660731634104,1.0,1,1,0.12442122314156051,3
4,2025-05-01,COA,0.6526756590674261,1.0,1,1,0.12063419780424683,3
4,2025-05-01,COA,0.5684977029449021,1.0,1,1,0.18619423236382596,3
4,2025-05-01,COA,0.43970186411887985,1.0,0,0,0.3139340010718581,3
4,2025-05-01,COA,0.42222348865724535,1.0,0,0,0.3338256970594043,3
4,2025-05-02,COA,0.4687588919881858,1.0,0,0,0.2822171148416201,3
4,2025-05-02,COA,0.7666618351855099,1.0,1,1,0.054446699158994145,3
4,2025-05-02,COA,0.3807970603775799,0.0,0,1,0.1450064011922062,3
4,2025-05-02,COA,0.7813860644482411,1.0,1,1,0.04779205281742859,3
4,2025-05-03,COA,0.28473212510935886,0.0,0,1,0.08107238306929158,5
4,2025-05-03,COA,0.630890252749782,1.0,1,1,0.13624200551511978,3
4,2025-05-04,COA,0.44659800118409826,0.0,0,1,0.19944977466163183,5
4,2025-05-04,COA,0.7179292344678517,0.0,1,0,0.5154223857035957,5
4,2025-05-31,IJL,0.11773217297211927,1.0,0,0,0.7783965186084986,3
4,2025-05-31,IJL,0.5345936843611957,0.0,1,0,0.28579040735887773,3
4,2025-05-31,IJL,0.6032431689543993,1.0,1,1,0.15741598298134732,3
4,2025-06-01,IJL,0.49546758970130167,0.0,0,1,0.24548813244441742,3
4,2025-06-01,IJL,0.5061420370472106,0.0,1,0,0.2561797616662999,3
4,2025-06-01,IJL,0.3327911915370454,0.0,0,1,0.11074997716464643,3
4,2025-06-06,IVL,0.39569731890413606,1.0,0,0,0.3651817303796494,3
4,2025-06-06,IVL,0.47194223279616737,1.0,0,0,0.27884500550429714,3
4,2025-06-06,IVL,0.4386025941612779,1.0,0,0,0.3151670472824469,3
4,2025-06-07,IVL,0.6930623109438154,0.0,1,0,0.48033536685078193,3
4,2025-06-07,IVL,0.32210473494651337,0.0,0,1,0.10375146027496364,3
4,2025-06-07,IJL,0.4634626649714335,1.0,0,0,0.2878723118795562,3
4,2025-06-07,IJL,0.3202030723946163,1.0,0,0,0.46212386278171924,3
4,2025-06-07,IJL,0.5759557075435796,1.0,1,1,0.1798135619648662,3
4,2025-06-08,IJL,0.7792523871595467,1.0,1,1,0.04872950857475866,3
4,2025-06-08,IVL,0.4484159607338103,1.0,0,0,0.30424495237320553,3
4,2025-06-08,IVL,0.40995942102113003,0.0,0,1,0.16806672688398017,3
4,2025-06-08,IVL,0.390844212047095,0.0,0,1,0.1527591980907146,3
4,2025-06-08,IJL,0.45928355915064223,0.0,0,1,0.21094138770608148,3
4,2025-06-08,IJL,0.46829055244284445,0.0,0,1,0.21929604150722445,3
4,2025-06-08,IJL,0.3680185532160105,0.0,0,1,0.13543765551120557,3
4,2025-06-13,IVL,0.5897106555412953,1.0,1,1,0.16833734617635362,3
4,2025-06-13,IVL,0.44432254828598594,1.0,0,0,0.3087774303433804,3
4,2025-06-13,IVL,0.49223702673620384,0.0,0,1,0.24229729049009827,3
4,2025-06-14,IVL,0.5191058066040926,1.0,1,1,0.23125922524190043,3
4,2025-06-14,IJL,0.5625204091779452,1.0,1,1,0.1913883923858325,3
4,2025-06-14,IJL,0.4154169674257703,1.0,0,0,0.34173732197368295,3
4,2025-06-14,IJL,0.8779483923277728,1.0,1,1,0.014896594935375276,3
4,2025-06-14,IVL,0.39903811015685964,0.0,0,1,0.15923141335755805,3
4,2025-06-14,IVL,0.7247758770643451,1.0,1,1,0.07574831784570048,3
4,2025-06-14,IJL,0.49043282278429184,1.0,0,0,0.259658708095585,3
4,2025-06-15,IVL,0.40318112985975474,0.0,0,1,0.1625550234749884,3
4,2025-06-15,IVL,0.41214511520900643,1.0,0,0,0.3455733655726323,3
4,2025-06-15,IVL,0.6193025057054626,0.0,1,0,0.3835355935730646,3
4,2025-06-15,IJL,0.807583169101919,1.0,1,1,0.03702423681286071,3
4,2025-06-15,IJL,0.4646521073258366,0.0,0,1,0.2159015808423408,3
4,2025-06-15,IJL,0.3493122190664655,0.0,0,1,0.12201902638913836,3
4,2025-06-15,IJL,0.458973195612152,0.0,0,1,0.21065639429043073,3
4,2025-06-20,IVL,0.3881947987839538,1.0,0,0,0.3743056042350068,3
4,2025-06-20,IVL,0.2890340342022787,0.0,0,1,0.083540672927244,3
